id,text,label
5795,sushmaswaraj ji we miss aapne ministry chalayi ache sabka dil jeet aa,2
5796,pjkanojia asadowaisi narendramodi rein goon will gain anyth viswas bakwas,1
5797,barca pictur bro use your watermark you deserv more credit so mani page post your picture love you,2
5798,rt ajeebjj arsalge junaidjamshedpk mashaallah khushi bhe hy mager ankhon namii bhe jj kami sedhat mehsoos horahe hy,2
5799,congratul sir sabka sath saba vikas yhi slogan h aapka but jamshedpur femal candid ka vikas wah,2
5800,rt mr ali jan me sir i wait sinc morn officialdgispr beta loggon payar ap pehli btaty jaldi aa,2
5801,narendramodi pmbhutan extrem best galti sorri type gaya sorry,0
5802,my daughter mother mama apka mu waqt ghussy kyn rehti hn,1
5803,jb samny phir bass usski suno sirf muskrao cox apka time aiga phir bolein,2
5804,shame jiocar serious no repli problem itni bar complaint aab shi kb,0
5805,keenmind haien writter ask onlin,2
5806,jigneshmevani gulpanag reallyswara prakashraaj chutiya tera time aanewala chamchi ko,0
5807,ravikan narendramodi aaj kahan hain jo gayo sambhal khula chodoge musli,0
5808,prernabisht priyadarshan master creat good comedi chupke chupke malamal weekli hera pheri,2
5809,rt jaeieon public speaker goodmorn everyon crowd goodmorn ps better goodmorningg,1
5810,anandkochukudy sabka saath sabka vikas sabka viswas jasooskutty,1
5811,chatterjask ab afwah failayi h comput baba modi k silent support digvijaya p,1
5812,nostalgia sachin cricket who rememb anthem sachin humei world cup jeetna cricket w,1
5813,honor sushma mam i great fan jaan dukh modi ji dusare term,2
5814,r a j b vseekswisdom earn pride nahi vseekswisdom doodh pr jiti,1
5815,rt sandrajeffery mbsing love sneak peak michael hope wonder time work work work fun fun fun,2
5816,wish happy bday motiv may god bless richli lot happi bless,1
5817,begumjalwa we got push asid beaten final meant import game season jalwa,1
5818,jyotsnavarma iankursingh public inhey sey jyada jimewari dena chati shayad vaha bhi koi,0
5819,iralakoche tutiasoy paraguaycerro en tu foto genio maa pio nde stalkeaseta ndeve,1
5820,alecsruiz britzwealthh marinerrr lenardgeronaaa hoy claudine isa ka pa ano play safe sakal ka talaga saken sa enrol,1
5821,sherryontopp lagao gale bajwa leli desh janta rahul ji ghutno ba,0
5822,raj sharma narendramodi iska haal dhobi kutte na ghar na ghaat haramkhor matlub,0
5823,special ff special best friend follow ashvatthaama hes good launda sbki hlp krta h anyhw conditi,2
5824,warispathan modi chacha right badlo desh badlega kaam kr desh usko kaam,2
5825,jai shree ram mamataofficial aaj daili subah apko jai shree ram bolunga jab jai shree,0
5826,incredibleindia lagaan hum dil de chuke sanam lagaan oscar nomin movi,2
5827,aparnabhosle mam jamairaja come if true happi zeetv zarurat show k,2
5828,bensracingtip you best eye man,1
5829,rt lajind gurmeetramrahim guru g give bless sewa simrn parmarth good deed alway need bless,2
5830,bharat desh lgatar bar prime minist banne mr modi ji badhai aur rd time,2
5831,bharatkeveer barackobama tu nehshh niiravmodi rubikaliyaquat bhosdi namard ro modi tabhi uski biwi ch,0
5832,jai loktantra smriti ji amethi des dil jeet namumkin mumkin vanswad p,2
5833,singhviraj umarkhalidjnu aise tamaache bjp khaaye jaise congress hari bjp ha,0
5834,rt itsswatis aww happy happy birthday cutie pie happi like forever happybirthdaysonakshisinha,2
5835,girirajsinghbjp yogrishiramdev bilkul modi ji niwedan jaldi sake kanun lana desh fit k,2
5836,rt dineshy kejriw galat samay chalu gya teri aukaat tu indira gandhi se compar kr sak,0
5837,shilpisinghinc yr se saab log employ sirf saal berojgari badhi waise sach rahul gandhi berojgar,0
5838,rt spe ku we honor host it amaz eye open session thank,2
5839,rt muglikar got opportun meet sushmaswaraj mam sought bless wish best health,2
5840,rt geeve itsmeangelieofc ay naiwan hehe bulilitsundaewithangelie,1
5841,swati maurya kya baat good expect rakhna changi gal,2
5842,narendramodi nois of india ye jo boll raha h n abe digvijay kacche naada banja hamesha patrkarita,0
5843,imaniimmah that mean u slept ur step dad,0
5844,jo ilzam lag govt nab zimadari saza jurm sabit warna roz roz media pe ta,1
5845,phata dhol bad cant agre way far safer within famili marriag least parent ancesto,2
5846,savita savita ji fake video bajah insult social media pr karate sharam aapkoya a,0
5847,jacky sobti sweety saala sorry baccha ainda ladki gaali maa behen,0
5848,jcb khudai shuru gyi,1
5849,jaipur bayaj kaam gandha bayaj bayaj dene gandi,1
5850,anupampkh narcosnetflix kapilsharmak sir awesom theme play karwaya love,2
5851,aajtak congress jhut bolna bhag jaana aarop lagana virodh isko ticket elect,0
5852,ppbajpai tu saal bi bhadwagiri chodd paya presstitut elect govt ur father,0
5853,iam brooks a femal alway think right,1
5854,d roopa ips what shame news zumlebaaz kissi kissi asli roop dikh jaata respect d roopa,0
5855,narendramodi modi ji great real dynam leader vikash purush roozgar reserv brand shanti security imand,2
5856,indiatoday prakashjavdekar incompet ministri harn mantri ban jeetne walo hata mandate apman,1
5857,ritika sagar acharyapramodk tum jaise gande insan layak jaise desh leye daag hai sayad tuj,0
5858,narendramodi sir kichar bjp join karwa yeh manirul islam badmash corrupt logo,0
5859,best g m rning sohne satguru gurmeetramrahim ji bless us sewa sumiran parmarth aap ji charno,2
5860,kumarabhinay shoaibmph officialslc india likhi book paru tmra pilot pakrty tm nay b mann,2
5861,rt sarcasticthakur ironicsalt bakchodi uski beti samundar naha namkeen,1
5862,cmofficeup cm ji apse nevedan mariyahu vidhansabha vidhayak ji ham,1
5863,rt armaneichanel i sooo tire match ppl energi don fwm don fwm all half way shit ina way lol i feel,0
5864,rssurjewala surjewala manniya rahul ji athak prayas karan hi centr bjp purna bahumat sarkar b,1
5865,sherryontopp antar atma bech diya beijjat bhagaya hilega,1
5866,kumarlokal i doubt molvis beard sign islam cultur oblig chutter usual c,0
5867,aleemkhan pti janab thank very much short break place may allah protect famili,2
5868,einstonerrr jitni lucif ki batyn krchuky dekhna pry ga bs,1
5869,dibang dallalon umeed maat karo ye modi dallali bass i hate media,0
5870,bhak sala everi child go school till th free educ govern ensur provid,2
5871,ihatemoron mariamalik hum shayed pyare humare k howe congrats,1
5872,ohlykaa ate congrat hehe aahh pharma hahhaha,2
5873,ghata ilavia theskindoctor rt yall expect ism ghata,1
5874,rt salehak logo jhootay case kr jail pohachwana masoom blackmail krna rishwat offer krnaor phr,0
5875,prinsesachinita benchtm its ok bastat nakarating dyan im happi kim love kimamping,1
5876,oneindiahindi matlab cricketer oh mean dukh jatao statement dou,0
5877,ashutoshb incindia sardesairajdeep nautanki chamche upar respons le kar kya deshwashuyon bew,2
5878,manakgupta summer vocat sare itli,1
5879,babajotwani the scene sahil propos vedika that dialogu magic inde coz i heard,2
5880,ashokgehlot ashutoshb ise kalutosh congress ja kutta,0
5881,am tabriz misskatengo baybuhhh fav line isl day best whaaat,2
5882,imvkohli hkane opporn wicket dena last khalna marne jarurat chun chun marn,1
5883,modi ji apko fr ek pm banne pr congrat hamare desh logo ye visvas apke uper visvas ko,2
5884,dr m dutt sherryontopp kutte bhonkte rahoge hogaa sonch samjhkar comment karen,0
5885,rt aksanu centurianparkb congratul second term aasha homebuy ke toote sapno jodenge reestab,2
5886,priyanka aajtak jaroori khaber aarkar keregi tarefdaari kerr,1
5887,maryamnsharif bheek bhi mangnay gaya tha ye wohi hai kehta tha k me bheek nai mango ga me mar jao ga ab mar bhi,2
5888,midhunpm congress prove anti nation parti they like vande matharam bharath maatha jai slogan,0
5889,apku pakistan mubarak hu thramazan happyindependenceday may allah alway bless pakistan best,2
5890,rt saimakh happpi birthday bhaiyaa allah apko hmesh khush rkhe salamat raho iqrarulhassan,2
5891,rt mreazi chale,1
5892,thisisik jab promo aarahe bolrahe promo aarahe buzz promo aaraha buzz b,1
5893,asifnawazjbd dilli dil is gadhe hindustani fauj gajar mooli samjha baap dada,0
5894,manjula pooja great job mashaallah good go sir modi ji zindabaad zindabaad,2
5895,devsing pintuchaudhari anshuman bprerna kyu najayz najayaz bolke gussa dila galti g,0
5896,ireniclest stan ye overr song underr song imo entireti bhar fav al,2
5897,rt sujeethsign bhagmati anushka masss super best uv creation madhie sir musicthaman super song way,2
5898,peaceforchang ghanta khaane roti aawam pareshaan mehangayi imran fauz ke gener ne,0
5899,kev g i b grin ear ear smile never fade come on you spurs we kno,2
5900,shade walo modi modi andh bhakti,0
5901,farhanwrit aaliaaaliya therealpcb system merit jagha consider co,0
5902,amjedmbt bandisanjay bjp cpkarimnagar telanganacmo ktrtr ktroffic telanganadgp musalman naam kalank,0
5903,propitiouson right app life kbi zulam aik jase ni hte lkn gandi andi hr jga paye jte shakl,0
5904,muhamma khush fehmi allah pak ik pakistan k lye hmesha pm banaiga,2
5905,juibajaur imtiazbajauri allah himat day media zarorat pary,1
5906,hey vishuddha chutiya depart kya batayega train hr se jagha khadi kyu,0
5907,kia ajeeb chutiya qaum bc,0
5908,agar sabar azmana chahty rozi pakistan ka match dwkh bu pakvwi,0
5909,anandvijay cmjoshi sardesairajdeep yadavo delhi bhagao sale gaw dudh bech bc,2
5910,saal pehlay jo laddoo khaya tha allah ka shukr ha aaj bhi meetha ha celebr wed anniversari,2
5911,qari shabazgil shabazgil molvi karain pleas tarha ma bacho madrasa bha,1
5912,hamza sayyysss naii roz thori peeti b din phli pic r ye vapr ilawa br sheesha piya bss,2
5913,askanshul baschale bangal hindu rakhne ijajat e danga bharkane koushi,0
5914,anjanaomkashyap vrma isss tweet malum chalta bjp ke agent tum dalal labl th,0
5915,abhishekkar means bachpan multi talent insaan kya mast aapnerefresh one background,2
5916,scepticindian iamnarendranath main delhi rehta darbhanga pani hahakar macha p,1
5917,shayarimran bilkul imran aage badhte rehna allah mazbut haitaake aage aane,2
5918,n love angel kaiko g n aaj jagrata devi maa vaste,2
5919,itsallryt aur jitegi likhna rah ya nd number bjp,1
5920,attent godi media sal gae gobar hindu muslim talaq etc pe dabate ker ker desh bhala kiy,2
5921,whosunilgrov mehenga pad gya aapko sir ji tohfa dena par it good way gift,0
5922,happiest bday beerbicepsguy thanku bade bhaiya motiv make great content us,2
5923,boss hmne record tod h,1
5924,rt abhishe lol lol lol mazaak diya youth pleas increas ssc cgl vacanc lowest in year incr,0
5925,alimallik he ideal aik wazarat bik kr munafiq bn gya is pr allah azab aae ga jo,1
5926,desistupid rssurjewala incindia isko haarne doura anap sanap bakwas kejriwal,0
5927,sardanarohit tum tv studio batkar bjp dalali total channel aur opposit gali g,1
5928,imvkohli royalfamili sir world cup humlayenge kohinoor leke ayiega all the best team india,1
5929,lefti ngpnmc privatis h but bc paas gaon zyada electr jaane lag gyi h,2
5930,rajesh satput cnbc awaaz hemant ghai aeharshada pandyapradeep sensexbaba sir can u tweet u recommend as r offic,1
5931,narendramodi pmoindia ji hal nikaliye humlog kolkata roz mar mar ji jai sree ram,1
5932,weneedrahulgandhi entertain up mahilayen saptah bachcha paida h,0
5933,aaron finch wapsi india modi josh agya australia akstar,2
5934,hermadworld bahut zyaada yaar log kitnay ganday zaalim doosron betiyon zindagiyan ujaartay,0
5935,balhara giriraj sanjeev balyan anim husbandri fish depart ab anim bi hindu muslim karege,0
5936,it bachpan sy imran hasmi ki fan thy hahaha,1
5937,popat patra who said bjp desh ameer parti bjp world richest parti,1
5938,shaikh rayyankhan warwound twitter twittersupport ihteshamafghan jack kbhi din,1
5939,sadhavi rubikaliyaquat duniya kayar jisne nehru ayasi desh baant noton,0
5940,hitler munna sinngh wasil malaahmed roshankrrai pakistanis doosr countri indian batate phirte hain,2
5941,indiatoday officeofknath sahi hoga sayad tabhi sirf appki channel pe ye dikh raha hai warna kuch bikav media,1
5942,just day go cricketworldcup dil dhadak ta ji kon jitega wc vote apko can govt,1
5943,amitshah three wheelerauto driver baare yojna laaye jai hind jai bharat,2
5944,meezaanj aadilsrkian iamsrk shah movie dekhunga best luck look forward u silver screen,2
5945,rt anjuran induinsan gurmeetramrahim impoojainsan imsuresh insan gurpanthinsan insanneeru as rohit officialkanjla,1
5946,kunalkamra terese relev bheek maangta teri jalti usko terese relev,1
5947,citizenspov arvindkejriwal epicrofldon rposadakbejan digitalatheist p mehta udaghosh geetv pkm,1
5948,rt sadafabaluch mujhe samajh nahi arha ab ye chal kia raha hy sabahyder twitter dekhne ka dil nahi kar rha ab,1
5949,nt wng fr u kch b paye ga,0
5950,uppwdoffici bar shikayat jake gav road banegi gav road kharab,1
5951,beingsalmankhan veri happi see star truck xm apko khata pet bhar bhai,1
5952,rt hassan arzookazmi fbr walon say corrupt nh my job requir direct interact hnis unhis jo filer,2
5953,rt repriseyas lopawalawalkar isourabh iaroramayank you three made udantashtri sooo khush today via ur tweetz convo uske l,1
5954,mera vote capt amarinder aur apka anileshmahajan,1
5955,amishdevgan amish devgan kehna chahta hoon modi ji samajhne insaan bharat mata ko,1
5956,i swear bjp bhakt aake aage bjp raag gaaega sun lega mujhse why hell parti silent,0
5957,gaurangbhardwa samajhne bhool intern commun dainik jagran padta,2
5958,rt drharish i vote modi hour bijlee i vote vika shauchalaya gas he gave free hand,2
5959,where awardwapsigang mamtabanerjee intoler the khan nasirudin bollywood darr,0
5960,newsindia samajwadiparti bjpindia smajawadi party sarkar tuna kiu de istifa bjp jayege,0
5961,rssurjewala thi famili pary chatukar becom presid except chatukarita jio pio tonic wholesal regard,1
5962,rt remtrexf oi everyone told me to comform with the movement and hold shit back and dont get involved but fuck dat im down with the g,1
5963,glad mind noreen say aftari dawat hy zohrana dena,1
5964,ya absolut chowkidar dil ka chor aap k dp rahane bail mahatma,0
5965,eecaff bhartiya evr sampitroda manojpatelexmla poojadidi poojaa sen pooja pandit pooja sooo sorry,1
5966,tarunbhanot sir addad collag post band reopen sochiye,1
5967,jet lag truli taeil song i ever skip song,2
5968,rt vanityparti a youth energet minist total hand kirenrijiju super choic youth awaaz congratul,2
5969,aahana iam aap bhi hamesha khush rahiye shaad o aabaad rahiye muskurati rahiye sehatmand rahiye achchi rahiye hame,2
5970,shit its he want henri fuck fuck god greasi clock dude want henri chew gum smelli,0
5971,amitshah jai hind bhut jayda khushee home minist pls hume aapse request jo decis le,2
5972,binod kmsingh wrong yr possible congress hindu vote milte sirf katttar congresi h,1
5973,patra u r role model salut u esm stay full josh janta apke jai sri ram,2
5974,sheelakiyer ritasartcafe sabanaqvi timesofindia vineetjaintim ye dalal saale difference ne,0
5975,sseher shine group amtrehan my son never agre apne mann khaana khaana bilkul mujh,1
5976,narendramodi billgat modi ji jammu kashmir aapke support hum aapki histor jeet aapko,1
5977,jaavedjaaferi kamaalrkhan he one jealou individu respect bollywood suicid,0
5978,sachin rt assalamo alaikum bhai ramadan mubarak pareshan eid saamne mea pita ji tabi,1
5979,imrankhanpti sacha tahreek pakistan opposit rawaye ko condem karty,0
5980,u habibarao harismalikppp magarmach ansio paancho ungliyan barabar taali aik hath b,0
5981,khawajamasif yh khan khta phirta modi yaar h ghadar h gadhar h phr foon kr mubarik kiyn,0
5982,ukiona wao weka taya your honor i meant see shine light,2
5983,atmanryu huh well bright sidea spammi may least defiantli like whatev po,2
5984,ashifabano hii sister mene k blog h apke apkie ammi kie tbiyt nhii hena mjhse medicin lalo,1
