id,text,label
2115,tyani kachara mhanun ... aapan kachara hot nahi ...... don't feel bad ... u was wrong ... u,0
2116,yr jrurat hi kya h ye election to gya jin state me congress aaye unke hi vada pure nhi ki,2
2117,log etna kuon gir jaata hain keh political ikhtilaf ka chakar main pakistan ka wahid cancer hospital ko badnaam kar,0
2118,things you do are not likable at all you can't win just bcoz of work that's the truth laalach ap,1
2119,very nice too good agar aap acche hain log aap ke saath hamesha rahenge,1
2120,iss paglet ne appeal ki h tu haregi panditayan,2
2121,mubarak ho ab aapki bhi tasweer judni hai isme,1
2122,aabhas bhai iski haalat thakur jaisi hai khujli lagi par khuja nahi sakta haat main jo nahi hai,2
2123,krati nhi re but mast acting krta banda ... great personality ... aur balika vadhu ki jitni trp thi kisi,1
2124,har har modi ghra ghar modi again modiji,1
2125,what the fuck is this is chote say bachay ko kiya sekhaa rahe hen ?? emraan hashmi bana k rakh diya hai isko koi sh,0
2126,ddl ca no060011340068 this is my ca no aur pichle dino se baar-baar power supply cut ho rehi hai su,0
2127,tumhari yahi samasya h pahle bhi nahi sudhre abhi bhi wahi harkat .... are desh ke logo ne vote diyaa h,2
2128,bada na me khud ke bal pe jeete thee ya rjd ke support pe ?? rjd wale ek baar hutiya bann gaye,0
2129,mai bhi begusarai se hu itni bhari baijatti kari h uska hmlog apne gaon m n,0
2130,vaiya ji mann ki shanti k liye yeh baatyen bohot accha hain ... good luck dua karye hain agli bar biro,1
2131,yeh kya tha phir ?!! ... hate ko consume karke bahar na nikalu aur self-sacrificingly bholenaath jaisa,1
2132,sir election khatm hote hi gorakhpur rustampur me bijali katne lagi kal bijali se ghante kati t,2
2133,i think the acju is providing this service free for women and they should have an app too imagine all the d,0
2134,hi mam you are great c m kuch log bohat kuch bolenge ap ignore karo ap jaise west bengal ko ache ke,0
2135,sir aap rehne do .... ham bhi jab kisi se milte h to ram ram he karte h but ek uksaane w,2
2136,i think that is the best feature of my free service not that i need it i'm happy as long as my systems are adequa,0
2137,bheer me gumne walon ko talash nahi kiya karte unhe to bas jane dete hn ku k jo bheer me hath chor d,0
2138,ajjj mujay andaza hua k dill ko lgnaye walay ghumou m x xb x bra ghum baiii ka h ..... allah kbhi b kixi ko b uxk b,0
2139,ye v chal rha ispe v likha ja rha h to modi ko kyon nhi karenge kya ba,1
2140,jo achcha bolta hai kahin uske dil mai insaniyat jaagi hoti hai kuch achcha karne ki kosis karte hongebut modi ji,2
2141,mai kafir kiso ko bolta hi nahi na mainay abtak bola jab tak kisi mufti ka fatwa na ho tum logon ki tarah th,0
2142,apne naam ki hi laaj rakh lo ye kuttey pakistan aur pak army k khilaaf hain inn ko tou sar,2
2143,i guess your right russia is the reason hilary lost yeah they didn't give enough money to the clint,2
2144,congratulations to our prime minister shri narendra modi ji for the massive mandate and be,0
2145,india ko khola kar diya hamaare chutiya neta log sirf salo ke pass gandi rajneeti karne ke alawa or time,1
2146,abki bar jalsa or sandar bahut bahut subhkamnaye maniey p m modi ji,1
2147,kutte ke krege bhole .. talve aadmi chatte hai .. pith piche kre burai aur saale muh pe natte hai,1
2148,ye uncle ne kya dress code ki policy padi hai recently bc kyo iski gaand mai kida lga hua hai,0
2149,iske bure din khatam hi nahi hota bechara,2
2150,jo satsang sunkar bhi tambaku aadi nashe ka tyag nahi kar paate pichle janam mein suar ke sharir,2
2151,sir apko bolna chata ho ke apna election ma modi jig ko ram ka bhai lashman ka sat d,1
2152,koi aan koi aan milave mera satgur poora ram bhai harpinder singh ji haz ...,1
2153,madhya pradesh me jab se congress ki sarkar aayi hai ye sab shuru ho gaya hai ...... sh,1
2154,mayoos hony ki zrorat nahi world cup ka aik b match nahi jeety gi team humay kinya aur irland se boht mus,2
2155,nahin yeh jhoot hai .. pappu already bhaag gaya yeh dekho,2
2156,isme tera ghata mera kuvh nhi jaata ... best wishes .. lol,2
2157,__ ahmad tariq m lanat on you and the one you support after listen to the speech that s all you can com,1
2158,they are also complaining that bjp had more money and manpower if that was the case bjp didnt sto,0
2159,i wanted to see you in loksabha it's ok kanhaiya ji vichaar badlenge desh badlega vidhyarthi,1
2160,media ka kaam h logo ko desh bhakti sikhana or pakistan pr debate karana .. or hindu muslim pr debate krwana ... shay,2
2161,congratulations you are proud of odisha and made significant contribution towards yojna and b,2
2162,proof mat mangna warna election ke evm ghotale ka video hai,2
2163,mere prince ki swagat bilkul aaisa hi hona chahiye love you my cute guru,1
2164,modi ji india mai water level rise karne ke liye rain water harvesting system har chowk pe lagwa diji,1
2165,dialogue ke chor dar rahe hain modi ji se jism ki seat wale apne aap ko is desh ka hiteshi bata rahe hain joke,1
2166,gujjar pukhtoonn panjabi nahi karingy to vote kesy mangy gy specially ajkal to kahi be pakistani nazar nahi a,1
2167,bts loves muslims im so happy,1
2168,__ the cutest punching bag scene itne pyaar se koi sry bole toh koi bhi pighal jae,0
2169,kamal hahaha look who is saying this aap ka khandan jo har govt ka hissa raha rd generation cm bani hai phi,0
2170,sir pahle se dher sari subhkamnaye hamare pradhanmantri ko sir hame bhi khila,0
2171,loyal guy lol it's oka well mai google pr chali gyi thi meaning search krne mjhy lga b k aisa koi word n,1
2172,chhup ek dum chhup bhosdk kitna footage khayega omg omg kar ke bc bada aaya trade analyst bane,0
2173,well done anchor anjana om kashyap .... we all are proud of you owasi ji so,0
2174,jai hind sudhir chaudhary sir ... mai or meri poori family aapko or aapke show dna ko bahut pasand karte hain .... aa,0
2175,see the new face of obsessive love the first poster of television actor 's debut film,1
2176,vaise bhi tumhari kaunsi kaum h na tum muslim ho aur na hi tum hindu ho,1
2177,ye sale is desh ke kabhi sage nahin ho sakte ye gaddar hain inke sath kadi se kadi kanun,0
2178,chale jajajajaja,0
2179,randi maa ke pille modi se milne gaya iska matlab ye nahi ke modi ne uski,1
2180,tum jaise logo ko ghunghat lga kar ghumna chahiye besharm kyo hai tere bap ka kuch l,1
2181,ek unmein se main bhi hun jaldi humlogo ka ek bahut bade aur dhurandar y,2
2182,uditraj sach .... kamaaaaal hai yeh banda ....... sach .... maja a,1
2183,that s so sweet of you thanku kareena nobody can top shefali shah in delhi crime kareena kapoor,1
2184,to chutiye poore paise dede aur uh he unemployment ko badhava dete rahe hena tum chahate kya ho be,0
2185,tum liberals ki zindagi gujarat phr modi ko gali say start hokr gujarat pe khtm hoti hai ... dukh bi,2
2186,who cares about sab ... majority ka trust is there ... jamat-e-fibral ka kabhi nahi rahega ...,0
2187,bahin aap modi poojan karo din bhar proxy bithake bahas karo hindu muslim karo baki aur tumse kuch na ho payega,0
2188,sirf ye pic post karne ke liye only aaya hu itne dino baad,1
2189,you can't get ram by chanting jai shree ram ...... ram ko samjho .. kri,2
2190,sir aapse nivadan hai ki hamare phulwaria shivpur block varanasi mai pani ki bahut samasaya ho ga,2
2191,assalaam o alaikum jumma mubarak to all brothers and sisters may allah almighty bless you and accept all your duas,1
2192,kal islamabad se gujranwala bazareya train sham baje rawana hua gujrat ky qareeb thy ky cabin ky bahir udham sa,1
2193,jai sri ram aapki mehnat oor lagan oor tapesya sri ram je ke daya drasiti aap par sadev rahegi aap janta,2
2194,mushkil lagta hai try harder,2
2195,baba ramdeo kuchh neta ki tarah mausham vaigyanik ho gaye hain save as jyada kala dhan to unhi ke pas hoga we apn,0
2196,nhi padta congratulations wishing you happy birthday from pak ... i like what you share on twitter ... kind,0
2197,happy birthday says many happy returns of the day allah lmbi eman wli zindgi ata kre ameen,1
2198,are hindu ka to nahi rote hi hote hue bhi hindu khatre me himodi he hindu ko bacha sakta,1
2199,hamari kisi se koi zaati muqalifat nahi hai ham aur ki ideology ka virodh karte hai aur aesi mansikta k,2
2200,ye deen ke thekedaar agar is tarah ki baatein nahi kareinge to inka dhanda paani band ho jayega ab to,2
2201,jai jai jai akhelish jai samajwad pir sal jhelna padega na,1
2202,narendermodi garw he ese bete par appki mako ki appki mom ke sath app apne desh ki sabhi maao ko bhi support ka,0
2203,bas ek ak47 aur suicide bomb jacket or leleta teri national dress ekdum perfect hojaati ...,0
2204,abbey dalle beti ko molest karne ki shikayat karne gaya bap ki tere jija or sasuraliyo ne jo boti bo,0
2205,to my babe in the classroom happy birthday _!! thank you for everything ayieee sorry sa lahat ahuu stay g,0
2206,kal tak to pure desh ki problem ki baat ker rha tha modi aur shah k alawa koi nhi,0
2207,yeh b to ho sakta hein k wohi chunav ayog me vipaksh ke vafadar log ho jo galat jankari dete ho sah,0
2208,janta v modimay hai tabhi tum congressi chutiyo ko vote nahi diya unka v bhahi,2
2209,ghor huge fan sir comedy king kapil sir,0
2210,etne salo me pehli mertaba sapat gerhan nahe dekha har jeet bahut dekhi per yeh election dlalo chor jahil desh droh,2
2211,shame is a word unknown to you i shouldn't even say shame on you lanat hai aap k mounh per wesey,2
2212,randi khulli ghumna hai ghoom le duniya ki dushman mat ban jo kaam hai yo dhamm dhamm jo hori hai yo fodd degi is,2
2213,happy,0
2214,hiiii doll mom ibam ur big f n mom ivask u some about my life inbox me please m hmesa apke ley,0
2215,laakh kaha na maana ve dil kaisa deewana ve kab se kare hai intezaar tera ... love love love this song,2
2216,yr you're really cool and i luv yr transformation surely need to take some tips from you and tmne mughe khi k,0
2217,abey ullu k paththe .. pani peene ko hai ni light ki samasya h pollution itna ki admi mar jaye traffic b,1
2218,congratulations to you for the spirited fight that you put in puri in your first ever election koshi,0
2219,batadena .... go mutra use karte ho ki nahi .... jaise tum log islam ke baare me nahi jaante w,1
2220,ye randi wazir nahi ho skte aur agr hay b saye to ye zar taj gul k tarah bn choky hay,1
2221,dhurv tyagi ko delhi me kaat diya bhaat yadav ko mathura me kaat diya dr narang ko delhi ke vikashp,2
2222,islam is just like a black hole jo ab tak desho ko nigal chuka hai aur ab bharat ko nigalne ki taiyari me hai is,0
2223,u dont have to pretend u r okkkk its ok to not be ok message me if u want to talk nd no dont think,1
2224,just listen to this song .. this will help you to move on haste haste katt jaye chutiye zindagi yuhi chalti rahe,1
2225,lol but i keep telling everyone kai they ve the best pizza and they truly do on most of the days,2
2226,jay hind jay bharat vandemataram jay sree ram assalamolaikum bismilla-e-rahamat-ullah,0
2227,bjp valo ko andh bhakt bolna vala khud andha h chamcha c,1
2228,yaseen2 ok aakhri lamhaat apki birthday k umeed karti hoon dekhai de raha hoga happy birthday !!,1
2229,pm narendra domodar das modi jee very very congratulations is bar besabri se desh ki janta j k ka remove article,2
2230,lanat hy aesy logon py jo ka vision kharab kr rahh hain ... aesy logon ko jooty mar k pa,1
2231,sir bjp ki social media ne yahi to kia haivipaksh k neta ki chhavi khrab kidesh,1
2232,avra sir aap shayad sirf khudko hoshiyar aur baakiyon ko bewkuf samajhte hain .. bjp ram ka naam lek,2
2233,flipper if you say so i see they have that other great forward tom mc,0
2234,hiii it would mean the world to me you don't understand how much i love you you are my,0
2235,madarchod krishn ki soch thi ki hamse bada koi bhagwan nahi hona chahiye aur randiyon ka kotha chalane wala bhad,0
2236,aisa h k congress ne to apne log bhejne band kar diye h tv debate me .. to ye ab kareg,2
2237,superb chindi movie amar boss and abhi anna acting ontu chindi acting is marvelous ambi appaji scene,2
2238,kuch seekho ... ye attitude chaiyai agar world cup jeetna hay,1
2239,phatak mukul he is not the only one there is media behind him,2
2240,dada ye budget wagera koi kaam nahi ayega jab tak aap log education system nahi badalwaoge i have be,2
2241,wo to modi ji the jo iss shortgun ko bhi machine gun ki tarah istemal karte the bt ab aisa lagta he ki shotgun is,1
2242,dhan dhan satguru tera hi aasra gud morning sohne saint dr ji bless all apna v khyaal rakhna so,0
2243,salman ranveer sachme good hai to her he wanted her he too cheated on anushka who is blessed wt d best happy,1
2244,congratulations to arsenal football club on an absolutely huge night in the club's history,2
2245,in teeno main sey imran khan ne aek paisa bhi nahi khaya qoam ka .. no doubt but dusre bando ne bhi itna nahi kh,1
2246,shame to you ... madam ??? per kya kare aap ne party se nikaal diya .. congress wapas le nahi rahe .. bjp essa,1
2247,ghulamon k is mulk me koi poochnay wala nahi k me iqtedar kis k paas tha operation search lig,2
2248,can t wait for your wedding !!,2
2249,yr ye jo log division ki bat kr rhe h tum ek bat btao ye jo yha muslim h ye tumse brdash ho ni rhe,1
2250,mir sab apko umrah ki adaigi par mubarakbad hu or aj ka apka itehad ben ul muslimin par likhe janay,2
2251,students ko naxalites mat banao bahut tang hai hum phle se paper'out krne wale ko phasi,2
2252,yahi mudde ne rahul gandhi ko haraya ab lagta hai apki bari hai .. bjp ki jeet hi in muddo par hui hai ye mudde nahi,0
2253,dekho bc koi sharam nahi h allah ke nam pe beekh dushman mulk se,2
2254,that maa k lode teri amma kya tune to dharm ko chod dia h bhenchod .. randi k b,1
2255,rahul ji ki chhavi khrab karne me bjp ke sath sath media ne bhi sari simay langh diya aapne apne aap ko diffen nahi,2
2256,jai ho baaki sab first class salman khan,2
2257,ye godi media hai isko saal purani vedio ab dikhai di kyu k wo mahila thi agr purosh,2
2258,may nangyari na ba sa inyo ni papa dax anong klaseng tanong yan syempre wala required ba sa magkaibigan yon,2
2259,i don t care about shit on loop bc she,2
2260,delhi ki lokpriya neta ko chahiye ki apna nakli vote bank wala nakli secularism chor kar .. sabka sath sa,1
2261,aap ke saansad banne ke liye hamaare mithila ke log ke taraf se bahut badhai ho mai apke acche bhavish,1
2262,tu mujrim hai koi talaab bi bata dega wo kaun hoga jo dusman ko dawa dega ye kehna n,0
2263,so true yaaaar what a load of disappointment this country has turned out to be and ye aisi ch,2
2264,kutta pal billi pal capacity hain to hathi pal lekin galat f,2
2265,bilkul sahi bhai ye jahil mulla allah ke bando ko gumrah kar rahe hai ye murkh khud nahi jante i,1
2266,humari team kyu consistently perform nahi kar paati iski bohot badi waja humare fans bhi hai itne reactionary or n,1
2267,sir appko to kitne bade bade lok badhai de rehen honge mera badhai aap ke pass pahanchega ki nehi pa,2
2268,ye lagta hi najaiz h .. nikalo is kuty ko pak sar zaim se .. jis k munh ma jo ata h bhonk dayta h .. waja koi nai,1
